,Product URL,Image URL,Freeship,Product ID,Name,Price,Discount Percentage,Rating,Reviews,Badge Under Price,Paid by Installments,Free Gifts
0,https://tka.tiki.vn/pixel?data=djAwMVtjn6KjZoSUbO659pGxUwwo8oLzoGhI-ouhqJFU096e_sXaG_kkQ9VEjETvDYNf7nz480wad_XsAhnw14AdL_xHpmx6LUsHaVGicP--NPE6dElfdjelbl0vhYyNAYXE4EH456xqRRiPFfGYCESTEWEMHyuXYCgGf1qfdSebtGECpfsPSBGk7KqtT6GMvCw0j0fq--jtYfBNIETYC4iC5DivKkedGduiiYkC1W4DGkkSrUxop6cIyHNLLhW3txgxs8EWJLx0_6yiopEL9cDqr7Ge4J3pCPVgFGNOLPCDrj0ujTCVaEXDPW71toMaLWdwUtX5c74fFAL9db7toyllWA7scPAS9FiS1lBY_WZvF2PskA4q4bgX1n7fzhK7_8-Kw39NP7fpGwAq6yN-mtn5Bz74v74ubGf20nHT6-xay3mYZETirYze2w6DIaGCFtXSumur2F2UjxNrTHsYf1Gg_Yc3ffd1a582ra1IT6kcviENnmpO7nU6yQt8p93ly97MiW4CRpzZFsP8pii4qFseqZGeTDiivUjXafdIr2rcgRlpft5DIYonWLXlpspp_8ZBsM9hfec1zUbNv90KGtfZXNSIPwoxpzABmyW1i_MegiLSzUqrj9uf1bhqr3rkoq4LscFIVITeWHLFT9LanR3VoxzpEKbOj0KfPKoE2S0NyRAOzMnNy9l0ruxRLNX6dRz5amm2K0oWfx4QbZ3a4dPUQi9ZxhcVfDzgWEIM_CZvEVA3Lv7p9jT2HB4wSU09ll6nAXqexnYa8nOLzhFoEBNiQcQlJz5Ny7Xhm58e7AYwUwU6urfUOEli9mKIZQFyM3tjTSnf5ghBtmmS_ATX3elrVDs_4k9IK2666JQsY_XKQHJMAnn6fCvTwEmxr90ETpbFMPpnnjMFo3qk73g4P2mYuQCj0lU0Vo6YxEQlX8KvR8eja_424yxLImuqSWMP-pU0ZE_JeOaEfWnmSiC2GFQy5qKBAZ7DJKM6nVYwU6T09tIRWLSSWGoLtAVgZGCJmcU1yu4egxVScLzdUUudd8_soJZDWIqCHzXyWJ9LVycTiIlLxHnXP2q0ll6ckw5Vwp3hwEtOoLXw_smMAtcL8Nr12QV_FlqydhlEbhOmIvOkbqnKrj-7eM9f1_DnyqU2wrOf6xRsPFFriZ7qCT7RG8adLPd0DncIPHDO9OWNWpRmZ4ET65jkncdDw9eR1VDapvXTNxY1a3esClzYOvR3lQHGsKMOOE_0xYwCCGd7zyHy5bRzHIo48xJdSxENzK04o1A9UeUp7fSjvamui59Q-_ApXMU&CLICK&reqid=nz8WH6NzUB&pos=1&redirect=https%3A%2F%2Ftiki.vn%2Fong-nhom-barska-lucid-8x21mm-hang-chinh-hang-p7389203.html%3Fspid%3D7389205%26src%3Dss-ads,https://salt.tikicdn.com/ts/upload/f3/74/46/f4c52053d220e94a047410420eaf9faf.png,Yes,7389203,Ống Nhòm Barska Lucid 8x21mm - Hàng chính hãng,679000,15,84,13,No,No,No
1,https://tiki.vn/camera-ip-wifi-ezviz-c6n-1080p-hang-chinh-hang-p41319582.html?src=ss-organic,https://salt.tikicdn.com/cache/280x280/ts/product/db/98/35/721ddd438c1cb5b908858a0aa2586eed.png,No,41319582,Camera IP Wifi Ezviz C6N 1080p-Hàng Chính Hãng,499000,58,92,1312,Yes,No,No
2,https://tiki.vn/camera-chong-trom-xiaomi-mi-home-360-1080p-2019-qdj4058gl-hang-chinh-hang-p43107185.html?src=ss-organic,https://salt.tikicdn.com/ts/upload/f3/74/46/f4c52053d220e94a047410420eaf9faf.png,Yes,43107185,Camera chống trộm Xiaomi Mi Home 360° 1080P 2019 QDJ4058GL - Hàng Chính Hãng,749000,17,90,55,No,No,No
3,https://tiki.vn/tp-link-camera-ip-wifi-full-hd-1080p-tapo-c200-camera-giam-sat-hang-chinh-hang-p74500335.html?src=ss-organic,https://salt.tikicdn.com/cache/280x280/ts/product/32/6b/3a/36d4b9218ca351860cc2ccc830f4ffed.jpg,No,74500335,TP-Link Camera IP Wifi Full HD 1080P Tapo C200 - Camera giám sát - Hàng chính hãng,599000,40,0,0,No,No,No
4,https://tka.tiki.vn/pixel?data=djAwMW8tqySkBIIjN1gXRcevGWjfUfUQeSW66yExzAppG8DQoBjfYVmsVhalYrZHGDkFivrJAwy8CsZHK98J77ka3Kxhr_Fl2eN_UZN9H2mAoWP34wKtwNX-kvS6mTYCyGfMbTyVtv59FynV4lhkAGUzZcIfDwCcy8H521-1LYtI2Tg7YQ3VHIc6QjGXyPLO1jr0fHg1aUEdSFbWIFuFeNBg3MSrxEIyhpgpR4huS0OZaradraFwpcr63K03ecAXiQG1oLnm89tqF9VAkj75s8Ki_yqW5vLTDE_1DprW5UxN4EwtrutJuUim_NqGIMoTGG951Nm3IVsBO6hQCDvc6AsZZ8RMGjwLVqLkteTCYvL6LpyGNtlDuFV03ZGf47pQiIXiwYbawlXkhjR96kRUtVXasTCB-bVw6hNXjKfkIgGBcl5jspJfG6dbBxouog_gOrdDzVJgHng8giw_SDJ3qvRGdTcTXy1Qf5y1CWsjZFnoCoCC4RPY2miAH84C11l9URpb0Ahqmejzem_UyjWMLAqxi96J60cBkxbtjA_1Thau32crQfyzKr4EXsuM-CaI8hVHYu0-8tPaBe7vqtYUdBvvOn5m_-4j1B7QikesmH8r-hpACUmTK5Kj8nIehEavAsPUwOGEUUJ6mTAqmKkJNjZ-jGiD_fQKIS0KJyWd-ZF3r0jdP_AyFPYfb1biHyCrKG2y7uZJ9jMq_9b58QAIvHqltTy_14Rh4AReV3m8YsFssuPPh_Ep-TegQNp08SNXH2TG5RiGPXt0vq8Rzz3q66XIwRzTFmE_Vbn8xbXu9541mr1FNeWvBYClt4NKas7n-EuzaBQXxl3SGoHVKh6EqZ5Xo43YOcFYHL1248lz88HWjE0qMgNp5gyiaeug5axdwNYzMaV1XDwbaYbngWo01Uxgeo6UsVJEn4hkxsZcNCytQ6mXnURCigqPQaSRWbvtS91BJStZ2YizMsoI8yJhNEXX4fp2KcmDJ0YPzFi88r6JgHsHLxhx09ZcwHCQOXGhkZt1mlEIF6Wd8-kzD04dsVcG7Su7GmdxezrGhpSoFuqoDffEdNIdP9Jc-drraON8crc1a1Q9Q6ijmkXlf0MztVeZcusnMhx4cdakXKUrNraU9vBtGAVGVnIKJEJnvV3kKhutK6WCK3-swo5bed7I-BHDtE2t6zFAofflvNmC-sf0yKCVhLJZc6jp5HOQ6-aAZ5Skx153ZcU8loDRW-kbkBreUuLK2KY-FTMqLbCSY2i6hkLVaW0kwNSgNzfwhz-sAZMgM7fLmNE1ic_JVTKowWrAfpFO&CLICK&reqid=nz8WH6NzUB&pos=5&redirect=https%3A%2F%2Ftiki.vn%2Fba-lo-may-anh-co-lon-da-ngoai-chong-nuoc-ben-bi-p23410417.html%3Fspid%3D74389730%26src%3Dss-ads,https://salt.tikicdn.com/cache/280x280/ts/product/74/f8/2b/cec55b8a391fef8dbb8521ff189eced3.jpg,No,23410417,"Ba Lô Máy Ảnh Cỡ Lớn, Dã Ngoại, Chống Nước, Bền Bỉ",1049999,12,100,1,No,No,No
5,https://tiki.vn/may-anh-lay-lien-fujifilm-instax-mini-11-hang-chinh-hang-p55930758.html?src=ss-organic,https://salt.tikicdn.com/cache/280x280/ts/product/a4/60/e9/9243f5c474c9b230e9f79a9eb29a7e78.jpg,No,55930758,Máy Ảnh Lấy Liền Fujifilm Instax Mini 11-Hàng Chính Hãng,1790000,22,94,152,No,No,No
6,https://tiki.vn/camera-wi-fi-tp-link-tapo-c200-an-ninh-gia-dinh-co-the-dieu-chinh-huong-hang-chinh-hang-p47868431.html?src=ss-organic,https://salt.tikicdn.com/ts/upload/f3/74/46/f4c52053d220e94a047410420eaf9faf.png,Yes,47868431,Camera Wi-Fi TP-Link Tapo C200 1080P (2MP) An Ninh Gia Đình Có Thể Điều Chỉnh Hướng - Hàng Chính Hãng,599000,51,94,40,No,No,No
7,https://tiki.vn/gopro-hero-9-black-hang-chinh-hang-p67360687.html?src=ss-organic,https://salt.tikicdn.com/cache/280x280/ts/product/aa/6a/70/c9545cf919f374039c6403f6cc2a7b00.jpg,No,67360687,Gopro Hero 9 Black - Hàng Chính Hãng,10190000,15,94,125,Yes,Yes,No
8,https://tka.tiki.vn/pixel?data=djAwMdL1NvGUnQzFQeYF3cuFge2lgNSW1im_iIgcaL4aXkuVVAZwhC3-KfoOXivATD1-sdNrgoHADdTcrnxS9flmokvakrYhaiTneT2yBd4YGd2YvK5H1A_eaOfihRpgyHoIZgn05DyB85egs0eAFntf00tGEoJvVBHZ6WpTtlnilG2UPMH998X_jUk2V8tn2KMF-kScPwE1lRU9fGTYg7hjsbdLalzlNcfQUSLFUjHPDIP20b3jw9MOVaQaaVmK5dkqTTWeBiDUKve34EcrfbBReOxUEKkmVrFsKhfDTNPodxR3Z0bL4kyHD2qdxSbu1Lc59hGyb7YBZ_JcZrGnB9qBY_ltt4uisc2VyRyGUc4JA6WiupChLxkVlBa3nch_rZ_yqZkZKlKayfJTJ-1ZP8OTLbgz0LDGmN4TMslI--m9C2J5nGfMw8GRSGnPRssAwztRhvvMiDL7yrg_y2oSDPNGGpr8QzbUbdbzzs7wat6wiOkYASEkVQhbYLdJKP6xqKZv96vFDRkChvR6nIHiE5KWnqqW2y-wXAVFWysQ5eW9ERel4OdnjwrNybuMH-SDz76eUK_ue_DIUNI3KkHMH5QXfXjq96gKzaHISrlhKSuqyUIVBOWqR_5A9DdvH3JV9qzq9sjnhTTzw1i76n81vQVP2ixv6edASHq4bgcoLM6NjwoRs7blgo7c-SQWEXvz6GB9AYrk1PGarW9Ye1hSniVk4LUa5Wcu_7Wj0wroK6478tkg4YXT7k-yQm0FQ_nbop8S6TlpyOwvBeIcMKQCH5bbsYsc4boYKy-JeHaYC1OoGjUPq5v3za7Xg1zgaQTACEUd7uLJMYnynrnR3IisXcpvjJPzjLBVVPlwr_8IMJpgYwQQC6NXVe1-IS-nxKq8_y99V5uq0oP99U0bR1k9xA8lo4-djrnZWpxm64gTTq_n1-Uv3SZ7PwLZ6bqtANTU2rgcTjXH-WuHKoyrkZ6zkR37A-KCCyxORhg241u3_SZ92_t11iDJmK9Li1IT1FTog9GOEkX2qBtC0qUE5nx-50D-csJBMvk15XgEmxI-9jjbZAM5gyn7M-eRZctSlAAOwYekytyokFfEAMUVekpcPCJWP8RqjWVMlOnMbDLAnrOyEkbEYqnxRf_9Iv553Ny9javguUjIrL86pM2DHdJbYBXbGhWPfX66dKhMTDdXEDAsPL5L9Dv0IYGP0wPrzw4W568rzNTsltQI2Y0xdsgwLoRIdful5kycwNdsJHzWf4FRvd4D06GadQgO-Fy7Ehl8WQ7KDH1btI9t0WLmiSvV3w&CLICK&reqid=nz8WH6NzUB&pos=9&redirect=https%3A%2F%2Ftiki.vn%2Fday-deo-peak-design-leash-strap-new-ash-p50306864.html%3Fspid%3D51923361%26src%3Dss-ads,https://salt.tikicdn.com/ts/upload/f3/74/46/f4c52053d220e94a047410420eaf9faf.png,Yes,50306864,Dây Đeo Peak Design Leash Strap - New (Ash),929999,28,100,1,No,No,No
9,https://tiki.vn/camera-wifi-yoosee-chuan-3-rau-11-led-full-hd-hang-chinh-hang-p21921714.html?src=ss-organic,https://salt.tikicdn.com/cache/280x280/ts/product/4b/5b/84/bb9295d37f95aaf86688ff4f47cccebf.jpg,No,21921714,Camera wifi Yoosee chuẩn 3 râu 11 LED Full HD - hàng chính hãng,358000,64,74,87,No,No,No
10,https://tiki.vn/hop-film-fujifilm-mini-20-tam-hang-chinh-hang-p381162.html?src=ss-organic,https://salt.tikicdn.com/cache/280x280/ts/product/14/18/5a/19da10cb95de985a61bbb3106a7d227e.jpg,No,381162,Hộp Film Fujifilm Mini 20 Tấm - Hàng Chính Hãng,249000,50,96,545,Yes,No,No
11,https://tiki.vn/camera-ip-wifi-ngoai-troi-ezviz-c3x-ban-mat-kep-co-mau-ban-dem-full-hd-1080p-tang-phic-cam-am-hang-chinh-hang-p57306146.html?src=ss-organic,https://salt.tikicdn.com/cache/280x280/ts/product/55/d7/f5/d17510a27c2ef3a7a3286a0afde56dc1.png,No,57306146,Camera IP Wifi Ngoài Trời Ezviz C3X Bản Mắt Kép Có Màu Ban Đêm Full HD 1080P Tặng Phíc Cắm Âm - Hàng Chính Hãng,1469000,51,90,43,No,No,No
12,https://tka.tiki.vn/pixel?data=djAwMaH4c6KO5d-HRM2SY4GRgZojTL2LwkH9VxJskTdyZO1vDINX5yuXQ7MJkecXXxxfkMMChCoqFz1DfriXd7AWpZBSXiAzXMICUaLUNVB_u1GIgh5vSxZ7VU7GsuOoIte51_fCI_SOz5m5n_Lf0p_0Hk7NGc0XdhNo-e6L4QqkRL41ct39oTQZ3V-m3raQxrEjGNT2Ya1vE3BUgR_LhylGqRx2ZBWaZg4vzdZ1XA92xjF5A8H-F4SrzIyuBWOT5prKjy5TkcN_9MUeLrdJzoszY2pyrF2E7Uu57YT6wSXwGhAr9gaGlI932RMKNPDbPOPewY4yUypSfL9oSKvTu8yw513AvS75pMzQhWDuOkISVBgSHgTq_gaQeBc0QEprIZdaOEJSqOjrUHns9HJWJF7lLzWU870fxjjXny-dGf462xTsP3dLJ0Poa-p_5tFVyOxXNy-W2zyTVkAzJdfXnXTx1fbZwOe2rlobSDXSssrvg5SXdTM8i8xXNDg0qcHtloqYEPOkBw3_Bp5ZilvYrkmOFoRcs9j8GvJk_enOlit884zoBiLALfLH26CaZSllNb_igMjMm0cCbG_OfEi3dJKTsg_QtEzsIRdEbLkfRV6i7eIheswBep-zcGiIm13Fu1Gn6Eewy8BJtZPbrgMEtgRUThcFXmfGrZJ90LGw2NH4nVCUk54_4QNi_6g57132hCOrJTNnRfWYOjnfemKJmDgEaOROuVRcuX5mTLuh8raqy9frZMtoX3MlAcYPFFHJkQ00tvWFkrhQOzU4gERb6pqlWFUqaPye9degWtn9ZIbMPu1mN3_hJXCU0JSPUvVpF1iIqA0SurqfxXg4SbgS65OJBnjEHw7ICKZVrGgpiR27DDk8JOedFln1Ks0kwq8c_HJonda-FmgbA9pZFm8u-7GdvqiPyEmQYNVN9sok6X7zTdS8cDYu5oW8rcXf10Q6fTek9rxE0_uXEd7AQCdQBZ5Z-EWzCim_CEJgYn5guaeP7tFDslaWlLSA5MFgcAmovajVC89UB1lFA1ASPKVfPFirdita43h6RozMhE08AwG8uP6oWxxZ3tSnY0j64B2lVNDx9HDuJtILdi8OC8Wnulk8ZdW4quLUKpkDkuljpY0g27qIzKN2iAqiMRIsiJ1YZcguzUkhOuVTjGPniTOTzXuXAk_6El366668X07YHFtf40aXMhDQNoHThoDxpToH7RtZANGRnIZlgguROpEUVO-0vYsm6ZGFrM1ZklRaaO1ltJ4vUruig68kaMDFxdX7tTuf8AcYkfMYsu6cEM8f8O4uvW4YMsxvPkw&CLICK&reqid=nz8WH6NzUB&pos=13&redirect=https%3A%2F%2Ftiki.vn%2Fkinh-hien-vi-sinh-hoc-soi-tinh-trung-au-trung-te-bao-barska-ay13286-40x-640x-hang-chinh-hang-p58405493.html%3Fspid%3D58405494%26src%3Dss-ads,https://salt.tikicdn.com/ts/upload/f3/74/46/f4c52053d220e94a047410420eaf9faf.png,Yes,58405493,"Kính hiển vi sinh học soi tinh trùng, ấu trùng, tế bào Barska AY13286 (40x-640x) - Hàng chính hãng",3290000,41,86,3,No,No,No
13,https://tiki.vn/camera-wifi-thong-minh-ezviz-c6n-1080p-cs-c6n-a0-1c2wfr-tang-kem-the-32gb-hang-chinh-hang-p54478250.html?src=ss-organic,https://salt.tikicdn.com/cache/280x280/ts/product/64/23/22/e8710e677a47ce9a619c675e5b3e85e1.png,No,54478250,Camera Wifi thông minh EZVIZ C6N 1080P (CS-C6N-A0-1C2WFR) - TẶNG KÈM THẺ 32GB - HÀNG CHÍNH HÃNG,604000,50,90,11,No,No,No
14,https://tiki.vn/may-anh-canon-eos-3000d-lens-ef-s-18-55mm-iii-le-bao-minh-hang-chinh-hang-p1760987.html?src=ss-organic,https://salt.tikicdn.com/cache/280x280/ts/product/64/ce/1f/d32666da2671015ffb0e522f2585525d.jpg,No,1760987,Máy Ảnh Canon EOS 3000D + Lens EF-S 18 - 55mm III (Lê Bảo Minh) - Hàng Chính hãng,7390000,25,84,78,Yes,Yes,Yes
15,https://tiki.vn/may-anh-fujifilm-x-a5-lens-15-45mm-f3-5-5-6-ois-24-2mp-hang-chinh-hang-p1498487.html?src=ss-organic,https://salt.tikicdn.com/cache/280x280/ts/product/33/7b/f6/315b1ab0073c57ae6e61aad88a0b2e53.jpg,No,1498487,Máy Ảnh Fujifilm X-A5 + lens 15-45mm F3.5-5.6 OIS (24.2MP) - Hàng Chính Hãng,7990000,50,78,41,Yes,Yes,No
16,https://tka.tiki.vn/pixel?data=djAwMbh7UyrReGRYPQBdUTivuTziCwNLoslz7D3DYO4jE--GWH4zYNhFPv0PwXVj4NZ8hW1v-IL6hK2HHB3nYBUO3aaDAzkk_0Jp7SuT_aGBEswjeSFNtRouQ3jGvxbJxxENa0q4haM-dbIRDepurLQBtL-STMPILBMKguKtWWXXZgB00GI9CV9NQfEDi44x_YIeAtLwaeTfSPpFzWiRSEQ6FodJSoDujgrG-jlbxJTkrgtPGcnoAZwgRYTzKMRCykrYmUKBjR0I-l6s95xCCkeyHSNo7L0RU3NHq8llICMOz_ahdFf5sUM_5PNS7DA2Ht4BlM1pQoUkvsB7Pee03pq3JqBIDY2DH4sgzaHdqtn_HGik7BgpVOJIOb9H808RGjOSBjBs_1e3t3BOiy-jgMssomjItn4BzxmLBOVnR9qbhu_Q1vDM-zYKtyzD7Fu59jf7erHr-JgKfQ6TVeJuqHAd5koH4p4cu5o7f8fyBeVrc4VYhZpUiaV0WqX1XHHnVSu9NTz74r5-0oVWN-SSyJMJrYwKets73exw4lfExPh-nJZr63Q35_7usd6iq124ikXsShX87xj-oPK2TRPRJSQE20L9ALkOMCObRRijlc3_SJW1J2DOjAfJaHQHbr0ED1Gkje6hUuPg_VsFXhnVNC2Nm5kP5yH4Ns5Qb2Q8K-MMj1auZXRwa26qfNrliIqnw9U_e_JNXCDLdbmN1nw_LUQ2EkdUN5jldSsKHMipO-HVfuC0-I14KRUYtdVon5dQwpG8Pj-ypl9Bi_cjgcosEYtQ7k2eDB1g-6s_fZ8OqNe0UXeVR-_utosQNgVhpNs4BJqnIp1V5pekopmRx-RNLeUtT9KtjVJbpToNlAXL9PEQUf1DZjUmBqWMrDEoQMI7JirWAXChTWQDba62QmnfZ1-Fx1RUXUi1Ka-SRi1GuHyMr9zIiIESFm_-5gbRCTHskPk8e3DS3VG8MovWiMRjnCt8eZkrrW2HSaEINF2l__QTkDrTZxU4jS93wAI2uLi8lJPZ2OLfVMwL5jM6enfQyv_irBR5QOxO69QE9qzqfXd6YWwQ5JrKV0l1g2zoE20Eder07V4k0ljB1O_tsxy0EeNMDLtPr-ixpGWZbmEfHgoVmIcKdjOjyJaCUzJdh4ahdPzcyZTNW6nPqdQxzMKh1X5r5TYySoFQukalV_5bvqniKOitPlO96znV5YbGHgrp0g3iMzFXPHk2J41cm2mxBLma1yyjLOcFxN72WRiGFMdPrmKrqVDI2adWcV_zRIpvhcNRgXzai0PU3Kc&CLICK&reqid=nz8WH6NzUB&pos=17&redirect=https%3A%2F%2Ftiki.vn%2Fbalo-canvas-chong-nuoc-nap-da-bo-pretty-boy-backpack-size-p20530080.html%3Fspid%3D74391952%26src%3Dss-ads,https://salt.tikicdn.com/cache/280x280/ts/product/07/3f/b7/415cf639e42a3327b5494aae89a16e6d.jpg,No,20530080,Balo Canvas chống nước nắp da bò Pretty boy backpack size ,989999,24,0,0,No,No,No
17,https://tiki.vn/camera-ip-wifi-ezviz-cs-cv246-hang-chinh-hang-p4820975.html?src=ss-organic,https://salt.tikicdn.com/cache/280x280/ts/product/23/a5/07/0594e4684d3c0dae72237bff55419278.jpg,No,4820975,Camera IP Wifi Ezviz CS-CV246 - Hàng Chính Hãng,499000,60,90,88,No,No,No
18,https://tiki.vn/camera-ip-wifi-ngoai-troi-yoosee-gw-216s-2-rau-fullhd-1080p-6-led-tro-sang-dam-thoai-2-chieu-trang-hang-nhap-khau-p25764693.html?src=ss-organic,https://salt.tikicdn.com/cache/280x280/ts/product/7f/16/7d/a28d8427482d40ba39e1e0b9966e7c88.jpg,No,25764693,Camera IP Wifi Ngoài trời Yoosee GW-216S 2 Râu FullHD 1080P 6 LED trợ sáng đàm thoại 2 chiều (Trắng) Hàng Nhập Khẩu,473000,21,70,57,No,No,No
19,https://tiki.vn/tay-cam-chong-rung-cho-dien-thoai-gimbal-zhiyun-smooth-4-chinh-hang-p8021522.html?src=ss-organic,https://salt.tikicdn.com/cache/280x280/ts/product/20/55/83/2102f00d33d9e500311897ad9ec74b08.jpg,No,8021522,Tay cầm chống rung cho điện thoại Gimbal Zhiyun Smooth 4 - Chính hãng,1690000,20,100,2,No,No,No
20,https://tka.tiki.vn/pixel?data=djAwMdtmalNPT0iPrTQBCl7SoUH-LcoZUHi8yOoE1HGXupLAb73QPHNCDWND1PQOUR0RxVm69EQDSzo3ecfkGe6eLfc_S7ept-p88-mL5xztFTRTK7Vn8ThXALxKgnRHN8_LaGb4alU9J0UeX8fQD7PN69LvOPVGKtuXN0piem8PegEZw-FoLAdp9N8w8esLXBHMppicSS8-KOX8H66j9MFwTtkFIXUAeC4FoT1jo8qsa9ncONtzo9QLZQsr_Np9D5G-kEcBStTv2KXw4c0JRWRg4UtnfQltB-weNzpn4Qn27La2x_oEe65n7ZYhFxNh8f1Gq13xkS8olItDyMI0cqEohaYrnsQcYiAPE1nOORTdnhfRCVFutrstssy2DDWna7GX_OE-qTY95x3-8mFj0gc7bXGD8TOkjLI1WopPnPw33qiRLxyaiW8frpRbJcOPSzv1cD3kqAa4EMnT0rZStA9Up2roCPeXhceyAJX3iRQ5eui5TEWjuFIwe01efg_FssBIS9OnWkwmJL1AtfsrIrcatgJl6devcywRWJtuSHaMJgkldCtSv8ri0_i045qSP2FuE3Dpu82jtmCAyQ4q2mKxwblJPzlk5iUdNLNB2lugJdTo9x8i5BO0EA0ZzSem_LEjliUN251BmacqfIMAm6290pmImx_9SPt8kX1H8wPyN0Nw1baE4R0ARgPFirdiEYihx0_WsKgZZEAKqOoU0_hW3qTX2gK9AhkTjJDDQUrk-JCkOlxu4-DY802GoJyz7rsfBaM0uYoCfCdaFC3q_N6zixdkhsFkjxRQ4q96E0CVSqfIjoCMmcUZSSux7h2RGcMePN3Mo5OXzGOlQA_n1zkcPc232w3hu7EC57-vPTvwi_qjdmf5WuvVVYziDMHD590z8ZK5kJRxwOUfHB1qYKm-EIgqyt8HmqkFUXctRxxn4AtGWPBVTj8xru9mkgRz_hoAnhBaBGxLQz8LvTlMLd7bksLxt8h7fRg-cbZjgFToQYDPeCQ6bGsYD_yIMs2KcT7UeADf30lmasAjy1gAb50BJ7Y00RrUrwv5V0HR-5Q9HkY0jpp2ayO8kAQzKPqw7SksWxLRtR3gf1ZKi4bnBKMtSSbx79z5xS_PkcCF7D4BQkV_R5mQHCa5HvqGHslH5fc2YjKD98JlAg_W-6CT755YdmD8AMGERXDYlHSRLg4T4mDYHJ7qsvN5SyxthFdK5gJ8DLjGoW7BRQCzEMTb1obgW47EcPGfk1qgRMC50157EA67YavPunUgZgdvwYquJMKZwPvi4HHEaAb6KWe-NS5D2G4povrQIDT2m5boYbdPzKk&CLICK&reqid=nz8WH6NzUB&pos=21&redirect=https%3A%2F%2Ftiki.vn%2Fpin-sac-cho-may-quay-np-fv70-p57045657.html%3Fspid%3D66399726%26src%3Dss-ads,https://salt.tikicdn.com/cache/280x280/ts/product/7a/c5/f6/7058a3a2fa871fceac316cc269ce986d.jpg,No,57045657,Pin sạc cho máy quay NP-FV70,299999,45,0,0,No,No,No
21,https://tiki.vn/may-anh-fujifilm-x-e3-lens-15-45mm-silver-hang-chinh-hang-p5503587.html?src=ss-organic,https://salt.tikicdn.com/cache/280x280/ts/product/41/fd/40/19c4ac52427858a04226726dcf2b0c81.jpg,No,5503587,Máy Ảnh Fujifilm X-E3 + Lens 15-45mm Silver - Hàng Chính Hãng,12490000,48,86,9,No,No,No
22,https://tiki.vn/camera-wifi-ip-ezviz-c1c-cs-c1c-d0-1d2wfr-1080p-full-hd-hang-chinh-hang-p19763768.html?src=ss-organic,https://salt.tikicdn.com/cache/280x280/ts/product/e6/f1/5c/8466a0a254f175202519481122cb4c2f.jpg,No,19763768,CAMERA WIFI IP EZVIZ C1C CS-C1C-D0-1D2WFR 1080P Full HD - HÀNG CHÍNH HÃNG,500000,51,100,2,Yes,No,No
23,https://tiki.vn/camera-ip-wifi-ezviz-ecs-cv206-hang-chinh-hang-p21741222.html?src=ss-organic,https://salt.tikicdn.com/cache/280x280/ts/product/97/dd/c8/39064fa4a99c1ed7e09609cd3f3ae1c2.jpg,No,21741222,Camera IP Wifi Ezviz ECS-CV206 - Hàng chính hãng,360000,61,90,4,No,No,No
